Fecha_Publicación,Titulo,viewCount,likeCount,dislikeCount,commentCount,Duración [segs],Tags,Descripcion,videoID,Edicion,TEDx
12/12/17,El abrigo de las palabras | Cristina Loza | TEDxCordoba,29.124,526.0,24.0,11.0,934.0,"['TEDxTalks', 'Spanish', 'Life', 'Book', 'Emotions', 'Family', 'Happiness', 'Humor', 'Life Development', 'Women']","En la escritura, Cristina encontró el poder de abrigarse a sí misma y de abrigar a otros. En una emocionante charla, cuenta de qué manera pudo recuperarse de un difícil momento personal y ayudar a más personas a hacer lo mismo en ""El Club de la Cicatriz"", un taller de escritura en el que semana a semana las palabras toman vuelo propio y cambian vidas. Cristina lee, según sus propias palabras, “desde que tiene nariz”. Su espíritu curioso y aventurero la llevó a la pintura, a pasear por el cielo en frágiles avionetas o a adentrarse en un manglar costarricense para buscar los ojos de un cocodrilo. Todo sirve para abonar una imaginación arbórea, intensa, que se derrama en los renglones de sus novelas, una de ellas finalista del Premio Planeta de las Américas, donde atrapa al lector con sus personajes entrañables. Lleva escritas siete novelas, la última es ""El año de las Glicinas"" (Emecé, 2017).
 

 Dice sobre ella: “Soy una mujer que escribe, soy una mujer que se escribe a sí misma. Escribir, corregir, tachar, rehacer y volver a escribir. ¿Acaso eso no es la vida?” This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",0KIuzAc-hpU,TEDxCórdoba 2017,TEDxCórdoba
20/12/17,Coleccionista de ideas | Fabiana Renault | TEDxCordoba,5.600,153.0,4.0,6.0,1.075,"['TEDxTalks', 'Spanish', 'Business', 'Creativity', 'Humor', 'Ideas', 'Innovation', 'Invention', 'Life', 'Marketing', 'Revolution']","Innovar es hacer. En la era de la revolución creativa, en la que muy pocas de las ideas se llevan a cabo, Fabiana propone tips para innovar haciendo. Mediante la resolución creativa de los problemas y la ""observasociación"", la innovación se convierte en un valor de época que se puede aplicar en cualquier situación cotidiana. 
 

  Fabiana estudió Derecho, Asistencia Social y Diseño Gráfico en UBA y Artes en la Kunst Akademie de Amsterdam. Como hobby, estudió Fotografía, Profesorado de Cocina Natural y Stand up Comedy.
 Es autora y Directora de CREA, Diplomado en Creatividad e Innovación y ha dictado conferencias sobre innovación y creatividad en toda Latinoamérica.
 Actualmente dirige “Creativos Extramuros”, su Consultora en Creatividad e Innovación, desde donde trabaja para marcas locales y de la región.
 Le gusta definirse por lo que es y hace: investigadora e inspiradora de Procesos de Innovación, formadora de Mentes Creativas y madre de una adolescente. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",Sit-2mzsmLc,TEDxCórdoba 2017,TEDxCórdoba
11/12/17,"Mi éxito, mi vocación | Ezequiel Rivero | TEDxCordoba",14.251,351.0,10.0,14.0,555.0,"['TEDxTalks', 'Spanish', 'Art', 'Arts education', 'Conducting', 'Education', 'Ideas', 'Life', 'Schools', 'Students', 'Success', 'Theater']","Encontrar la vocación, disfrutar cada día y ser exitoso son acciones que están estrechamente relacionadas. A sus 19 años, Ezequiel nos cuenta cómo descubrió que quería vivir del teatro, aún cuando esa era la opción menos pensada.
  Ezequiel Rivero está cursando el último año del secundario en el Instituto Técnico Salesiano Villada. Hace 4 años estudia teatro en el Centro Cultural María Castaña. En su tiempo libre, disfruta de estar con sus amigos y familia. En 2017 participó de Clubes TED-Ed y presentó su idea: la búsqueda de la vocación y el éxito. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",ub3229pn_pc,TEDxCórdoba 2017,TEDxCórdoba
11/12/17,Bioimpresión 3D: el futuro está aquí | Aden Díaz Nocera | TEDxCordoba,11.916,266.0,6.0,6.0,671.0,"['TEDxTalks', 'Spanish', 'Technology', '3D Technology', 'Biology', 'Entrepreneurship', 'Future', 'Ideas', 'Impact', 'Innovation', 'Revolution', 'Science']","Con un par de impresoras desechadas y otros dispositivos que iban directo a la basura, Aden creó bioimpresoras 3D que prometen revolucionar la medicina.​ En su charla, habla sobre los grandes proyectos que se están generando con el uso de bioimpresoras alrededor del mundo. Dentro de algunos años, esta tecnología permitirá implantar órganos bioimpresos, para que las personas que necesitan trasplantes no tengan que ingresar a una lista de espera para conseguir un donante. Oriundo de San Carlos de Bariloche, apasionado por la tecnología, se recibió de técnico en electrónica para luego radicarse en Córdoba y continuar sus estudios de grado en Ingeniería Biomédica y Medicina. Por su interés en la aplicación de la tecnología a la medicina, fundó el emprendimiento Life SI, dedicado al desarrollo de tecnologías de punta para aplicaciones biomédicas. Actualmente, los desarrollos de Life SI están siendo utilizados en distintos institutos del Conicet para el avance en tecnologías innovadoras en salud. Desde su departamento de estudiante universitario en Córdoba, “Adi” inició
 la aventura de desarrollar biompresoras 3D que hoy se utilizan en centros de investigación
 de todo el país. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",Hl7kl9FjNPg,TEDxCórdoba 2017,TEDxCórdoba
13/12/17,Blockchain: hacia una economía de propósitos | Alejandro Sewrjugin | TEDxCordoba,42.891,1.214,34.0,57.0,985.0,"['TEDxTalks', 'Spanish', 'Global Issues', 'Bitcoin', 'Business', 'Digital', 'Economics', 'Future', 'Global issues', 'Globalization', 'Ideas', 'Internet', 'Money', 'Value']","¿Qué pasaría si democratizamos el dinero y transformamos radicalmente nuestras nociones económicas asociadas al valor? Alejandro nos asegura que el cambio está muy cerca y, si entendemos a la blockchain como un sistema que recompensa la confianza directa entre las personas, es posible perseguir propósitos y obtener una retribución por ello sin intermediarios. Así, la bitcoin y otras criptomonedas, como la learning coin, la solar coin o la health coin, nos brindan una recompensa por contribuir con la sociedad.
 

 

  Alejandro es creador de Economía PHI. Siempre se interesó por los temas sociales y asegura que nunca comprendió la “lógica” lineal por la que se mueve nuestro sistema. Es autor de dos libros: “Entendiendo al Bitcoin: la Tecnología que está transformando el Mundo” (2016) y ""Principios Esenciales de Economía PHI: Un Camino hacia la Abundancia"" (2017), publicado de forma independiente bajo licencia Creative Commons 4.0. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",GOfdJO4tU2Y,TEDxCórdoba 2017,TEDxCórdoba
13/12/17,¿Se puede vivir al margen de la política? | Silvina Brussino | TEDxCordoba,6.615,158.0,5.0,4.0,789.0,"['TEDxTalks', 'Spanish', 'Social Science', 'Activism', 'Cognitive science', 'Democracy', 'Emotions', 'Ideas', 'Politics', 'Psychology', 'Society', 'Sociology', 'Women']","Si bien no todos pensamos lo mismo sobre asuntos políticos, los procesos de pensamiento son bastante parecidos: en general, todas las personas recurrimos a atajos cognitivos para simplificar la realidad política y tomar decisiones. A partir de diversos estudios desde la Psicología Política, Silvina nos muestra cómo la ideología política y las emociones intervienen en estos procesos cotidianos produciendo sesgos. Por eso, las ideas de que todo pensamiento político es racional o que podemos permanecer al margen de la política, no resultan razonables.
 

  Silvina trabaja en el Instituto de Investigaciones Psicológicas (IIPsi) del Conicet y Universidad Nacional de Córdoba. Desde el 2003 dirige el Equipo de Psicología Política, y ha sido por dos períodos consecutivos elegida como secretaria general de la Asociación Ibero-latinoamericana de Psicología Política (AILPP). 
 

 Sus trabajos tratan de comprender cómo las personas se vinculan con el mundo de lo político y cómo el entorno afecta también sus visiones de mundo, sus relaciones sociales y sus comportamientos. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",vfqhfvlcy6Q,TEDxCórdoba 2017,TEDxCórdoba
20/12/17,Hacer caos al amor | Compañía Parpadeo | TEDxCordoba,705,14.0,3.0,0.0,745.0,"['TEDxTalks', 'Spanish', 'Art', 'Comedy', 'Feminism', 'Love', 'Music (performance)', 'Poetry', 'Romance', 'Theater', 'Women']","Una relectura en clave clownesca y feminista de ¡Todo era amor!, poema de Oliverio Girondo.
 

  La Compañía Parpadeo nació en el año 2015, con el propósito de crear espectáculos a través del teatro y su fusión con las distintas artes escénicas, el circo, la danza y la música. 
 Está integrada por las actrices Mailén Reinoso Sabio, Natalia Hinzmann y Quillén Labrit (estudiantes de teatro de la Universidad Nacional de Córdoba).
 Desde su creación, la compañía elaboró diferentes puestas en escena y participó de diversos eventos tanto en Argentina como en Chile y Uruguay: varietés, espacios callejeros, festivales, entre otros. 
 Compañía Parpadeo resultó ganadora de la Maratón de Teatro 2017 de la Universidad Nacional de Córdoba, en la cual se presentaron con un fragmento de la obra “Monotemáticas”, inspirada en una poesía de Oliverio Girondo.
 

 La Compañía Parpadeo nació en el año 2015, con el propósito de crear espectáculos a través del teatro y su fusión con las distintas artes escénicas, el circo, la danza y la música. 
 Está integrada por las actrices Mailén Reinoso Sabio, Natalia Hinzmann y Quillén Labrit (estudiantes de teatro de la Universidad Nacional de Córdoba).
 Desde su creación, la compañía elaboró diferentes puestas en escena y participó de diversos eventos tanto en Argentina como en Chile y Uruguay: varietés, espacios callejeros, festivales, entre otros. 
 Compañía Parpadeo resultó ganadora de la Maratón de Teatro 2017 de la Universidad Nacional de Córdoba, en la cual se presentaron con un fragmento de la obra “Monotemáticas”, inspirada en una poesía de Oliverio Girondo. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",7tszzhRvXBg,TEDxCórdoba 2017,TEDxCórdoba
23/01/18,Un grito de libertad | Coro Gospel Kumbaya | TEDxCordoba,6.019,72.0,4.0,2.0,595.0,"['TEDxTalks', 'Spanish', 'Art', 'Emotions', 'Freedom', 'Music (performance)', 'Religion']","El gospel es un grito de libertad, una expresión vocal que libera y pone a vibrar a todos los que lo escuchan. El Coro Gospel Kumbaya le da una impronta local al gospel y pone de pie al auditorio con su presencia escénica y sus trabajos vocales.
 

  “Coro Gospel Kumbaya”, agrupación cordobesa pionera en la música Gospel en Argentina. Exponente emblemático del apasionante estilo musical que nace en las iglesias de EE.UU. luego de la abolición de la esclavitud.
 

 El “Coro Gospel Kumbaya” presenta sus espectáculos llenos de virtuosismo y emoción en
 diferentes teatros y escenarios de Latinoamérica. Hace también apariciones y performances en diversos tipos de festivales y ceremonias. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",CHgmeWQswWY,TEDxCórdoba 2017,TEDxCórdoba
25/01/18,Drogas y estrés: un cóctel explosivo para el cerebro adicto | Liliana Cancela | TEDxCordoba,27.319,536.0,21.0,29.0,920.0,"['TEDxTalks', 'Spanish', 'Science (hard)', 'Biology', 'Brain', 'Drugs', 'Ideas', 'Medicine', 'Neurology', 'Neuroscience', 'Science', 'Society']","La adicción a las drogas es una enfermedad del cerebro. ¿Cómo la ciencia puede ayudar a la terapéutica en pos de avanzar hacia un tratamiento efectivo? La neurocientífica Liliana Cancela investiga los efectos del consumo de drogas y el estrés en el cerebro humano. Para ello estudia dos mensajeros químicos (neurotransmisores) particulares: dopamina y glutamato. Con su trabajo, Liliana busca entender el comportamiento del cerebro de un adicto y así poder ayudarlo.
 

  Liliana siempre estuvo interesada en las Ciencias Naturales. La lectura del libro sobre la vida de Marie Curie a sus 16 años fue inspiradora para la elección de su carrera. Es Bioquímica y Doctora en Bioquímica de la Facultad Ciencias Químicas (FCQ) de la UNC. Su postdoctorado lo realizó en la Louisiana State University, EE.UU. (1995-1996). En 2004 ganó el concurso de Becas a Extranjeros del Instituto Nacional de Drogas de Abuso de EE.UU. (NIDA/INVEST Fellowship), para trabajar en uno de los centros de referencia sobre neurobiología de la adicción. Actualmente, es Profesora de la FCQ, UNC, Investigadora CONICET y Vicedirectora del Instituto de Farmacología Experimental de Córdoba (IFEC-CONICET-UNC). 
 

 Mantiene colaboraciones con investigadores de Francia, Alemania y EE.UU., sobre los mecanismos neurobiológicos de la adicción a opiáceos y psicoestimulantes. Ha sido mentora de diez estudiantes de doctorado y posee numerosas publicaciones internacionales en la temática. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",eDWZ_XJqJTk,TEDxCórdoba 2017,TEDxCórdoba
13/02/18,Las puertas de una vida | Jairo . | TEDxCordoba,1.622,40.0,0.0,1.0,1.0979999999999999,"['TEDxTalks', 'Spanish', 'Life', 'Art', 'Emotions', 'Family', 'Freedom', 'Happiness', 'Ideas', 'Memory', 'Music (performance)', 'Poetry', 'Song']","¿Qué harías si volvieras a vivir? En el relato de su vida, el artista nos lleva por un viaje en el que las certezas y lo vivido en tiempos de infancia fueron el fundamento para crecer.
 A partir del encuentro profundo con el deseo de cantar, se fueron abriendo puertas de la mano de maestras provincianas, la familia, los amigos y el gran baluarte que fueron los poetas. 
 Componer, cantar y recorrer el mundo junto a su guitarra, sosteniendo los ideales de libertad y entrega. Jairo nos comparte su vida en esta charla hecha canción.
 

  Mario Rubén González Pierotti, nacido en Cruz del Eje, Córdoba, adoptó el seudónimo de Jairo en 1970, año en el que, luego de algunos coqueteos previos con la actividad artística, dio inicio a su carrera profesional.
 

 Desarrolló una intensa labor en Europa, primero en España (desde ahí llegaron sus primeras grabaciones a Latinoamérica) y luego en Francia, donde logró un gran reconocimiento y se afianzó como una figura de relieve internacional.
 Es compositor de gran parte de su repertorio, en colaboración con María Elena Walsh, Daniel Salzano, Horacio Ferrer, Charles Aznavour, Louis Amade y Luis González. Ha puesto su música y su voz al servicio de poemas de Jorge Luis Borges, Paul Eluard, Mario Benedetti y Mario Trejo. 
 

 Ha grabado –en cinco idiomas– cerca de 600 canciones y se ha presentado en algunos de los escenarios más prestigiosos del mundo. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",Jx3vjKJPfWw,TEDxCórdoba 2017,TEDxCórdoba
